# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.684971963642036676e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.666666666666666644e-02,1.684971963644037962e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
3.333333333333333287e-02,1.684971963645056009e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
5.000000000000000278e-02,1.684971963662091017e+09,0.000000000000000000e+00,-1.913509887674477716e-01,0.000000000000000000e+00,-1.913509887674477716e-01
6.666666666666666574e-02,1.684971963679084063e+09,0.000000000000000000e+00,-2.180317634477900446e-01,0.000000000000000000e+00,-2.180317634477900446e-01
8.333333333333332871e-02,1.684971963696040154e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.000000000000000056e-01,1.684971963714060307e+09,0.000000000000000000e+00,1.939008448107838178e-01,0.000000000000000000e+00,1.939008448107838178e-01
1.166666666666666685e-01,1.684971963730074644e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.333333333333333315e-01,1.684971963749040127e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.499999999999999944e-01,1.684971963769046783e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.666666666666666574e-01,1.684971963781044483e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
1.833333333333333204e-01,1.684971963799044847e+09,0.000000000000000000e+00,-1.593340591510360171e-01,0.000000000000000000e+00,-1.593340591510360171e-01
2.000000000000000111e-01,1.684971963817045212e+09,0.000000000000000000e+00,-1.433255943428306534e-01,0.000000000000000000e+00,-1.433255943428306534e-01
2.166666666666666741e-01,1.684971963834054947e+09,0.000000000000000000e+00,1.778759816032801921e-01,0.000000000000000000e+00,1.778759816032801921e-01
2.333333333333333370e-01,1.684971963856050014e+09,0.000000000000000000e+00,-1.700063690231729263e-01,0.000000000000000000e+00,-1.700063690231729263e-01
