# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,inp0,inp1,dis,state...
0.000000000000000000e+00,1.642708902818553686e+09,-0.000000000000000000e+00,-6.089448018850930622e-02,-1.978563270130435425e+00,-6.089448018850930622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.642708902823540211e+09,-6.418826485120109801e-06,3.204972641501691987e-03,-8.731570568900822726e-01,3.204972641501691987e-03,0.000000000000000000e+00,4.426724204332374173e-07,5.297353827126163140e-05
3.333333333333333287e-02,1.642708902825578690e+09,-2.573099529579324401e-05,-2.884475377350440711e-02,-9.354334632698193541e-01,-2.884475377350440711e-02,6.554416811020512150e-06,-2.664898491161271075e-06,-4.245555467620335064e-04
5.000000000000000278e-02,1.642708902845480919e+09,-5.798354769857891035e-05,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,2.538228703685628090e-05,-1.808945462064653041e-05,-1.423615955657088874e-03
6.666666666666666574e-02,1.642708902861575365e+09,-1.031767434332470410e-04,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,5.413036346579454239e-05,-4.559633193987888553e-05,-1.875952801838500069e-03
8.333333333333332871e-02,1.642708902881543398e+09,-1.612669257716369193e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,8.896668294798774196e-05,-8.500159229907197959e-05,-2.849972766571995646e-03
1.000000000000000056e-01,1.642708902894144535e+09,-2.321699459471909181e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,1.246019007009392427e-04,-1.405010646595627674e-04,-3.807304599008310905e-03
1.166666666666666685e-01,1.642708902910186529e+09,-3.157650632640398637e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,1.543540894588426703e-04,-2.118197310231249809e-04,-4.748321367628922755e-03
1.333333333333333315e-01,1.642708902928231001e+09,-4.118992299738261369e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,1.702564111404418457e-04,-2.986898400548031575e-04,-5.673521654886725524e-03
1.499999999999999944e-01,1.642708902948180914e+09,-5.203916641662132770e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,1.632062052751674652e-04,-4.008531385267389679e-04,-6.583546256135358599e-03
1.666666666666666574e-01,1.642708902963401794e+09,-6.410386095336579465e-04,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,1.231531933766387356e-04,-5.136366285718094431e-04,-6.949456109092417080e-03
1.833333333333333204e-01,1.642708902979354382e+09,-7.736181780026473494e-04,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,3.932368582160518410e-05,-6.369063792924380780e-04,-7.840438966749916153e-03
2.000000000000000111e-01,1.642708902996440649e+09,-9.178951699133207787e-04,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-9.952308881550196598e-05,-7.704952346919465966e-04,-8.189254725722405759e-03
2.166666666666666741e-01,1.642708903015363932e+09,-1.073625766698801812e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-3.048111196377810655e-04,-9.143045861572323503e-04,-9.065433562726238348e-03
2.333333333333333370e-01,1.642708903032327890e+09,-1.240561992866332387e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-5.878414386582611617e-04,-1.072634992269980853e-03,-9.931808517066282455e-03
2.500000000000000000e-01,1.642708903048279285e+09,-1.418455847496296555e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-9.594694137553362112e-04,-1.245336646255425792e-03,-1.079000602311858126e-02
2.666666666666666630e-01,1.642708903068226576e+09,-1.607063010414450056e-03,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-1.429771749722111036e-03,-1.427861291529637557e-03,-1.111205680323147822e-02
2.833333333333333259e-01,1.642708903084211826e+09,-1.806146034599806320e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-2.007709798955984587e-03,-1.620215517287353080e-03,-1.196807241059818366e-02
2.999999999999999889e-01,1.642708903100142717e+09,-2.015476944189604092e-03,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-2.700796036533883223e-03,-1.822387441744330750e-03,-1.229165964964184371e-02
3.166666666666666519e-01,1.642708903117118359e+09,-2.234839166539458188e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-3.514770694078084030e-03,-2.034446943611299425e-03,-1.315308766248466515e-02
3.333333333333333148e-01,1.642708903133067369e+09,-2.464028737080263196e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-4.453295569053252780e-03,-2.260874227682715086e-03,-1.401578997437262497e-02
3.499999999999999778e-01,1.642708903149436712e+09,-2.702854727056849815e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-5.517671928809983820e-03,-2.501707738939051157e-03,-1.488182566507161020e-02
3.666666666666666408e-01,1.642708903167888165e+09,-2.951138856495975123e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-6.706589211462226849e-03,-2.757019774940292801e-03,-1.575319811906989234e-02
3.833333333333333037e-01,1.642708903183923721e+09,-3.208714267778974873e-03,-6.089448018850930622e-02,0.000000000000000000e+00,-6.089448018850930622e-02,-8.015910890029865135e-03,-3.026915174940260876e-03,-1.663180923704557848e-02
4.000000000000000222e-01,1.642708903201380253e+09,-3.475423448822917254e-03,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-9.438503415479001027e-03,-3.307102504352257572e-03,-1.698967619411663812e-02
4.166666666666666852e-01,1.642708903218313694e+09,-3.751115308929227864e-03,-2.884475377350440711e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-1.096411359342054463e-02,-3.593415572325108723e-03,-1.736684424892586884e-02
