2023-05-25-15:36:41.708405,5.0,2.0,508.0
2023-05-25-15:36:41.708405,4.0,0.0,509.0
2023-05-25-15:36:41.710404,4.0,0.0,509.0
2023-05-25-15:36:41.710404,5.0,1.0,510.0
2023-05-25-15:36:41.711427,5.0,11.0,510.0
2023-05-25-15:36:41.712402,6.0,4.0,510.0
2023-05-25-15:36:41.713404,9.0,12.0,511.0
2023-05-25-15:36:41.714403,4.0,8.0,511.0
2023-05-25-15:36:41.715404,5.0,1.0,511.0
2023-05-25-15:36:41.716431,7.0,6.0,512.0
2023-05-25-15:36:41.718428,4.0,3.0,513.0
2023-05-25-15:36:41.719402,5.0,10.0,513.0
2023-05-25-15:36:41.719402,3.0,11.0,514.0
2023-05-25-15:36:41.720408,3.0,11.0,514.0
2023-05-25-15:36:41.721431,1.0,23.0,514.0
2023-05-25-15:36:41.722429,5.0,28.0,514.0
2023-05-25-15:36:41.723404,9.0,16.0,515.0
2023-05-25-15:36:41.724430,6.0,14.0,516.0
2023-05-25-15:36:41.725432,5.0,9.0,516.0
2023-05-25-15:36:41.726433,4.0,4.0,517.0
2023-05-25-15:36:41.727454,4.0,1.0,517.0
2023-05-25-15:36:41.728455,1.0,18.0,518.0
2023-05-25-15:36:41.729451,6.0,6.0,518.0
2023-05-25-15:36:41.730452,5.0,5.0,518.0
2023-05-25-15:36:41.731427,4.0,3.0,519.0
2023-05-25-15:36:41.732431,6.0,10.0,519.0
2023-05-25-15:36:41.733429,6.0,10.0,520.0
2023-05-25-15:36:41.734417,6.0,23.0,520.0
2023-05-25-15:36:41.735408,3.0,12.0,520.0
2023-05-25-15:36:41.736421,3.0,5.0,521.0
2023-05-25-15:36:41.737431,7.0,5.0,522.0
2023-05-25-15:36:41.738430,2.0,12.0,522.0
2023-05-25-15:36:41.739430,7.0,12.0,523.0
2023-05-25-15:36:41.740429,3.0,7.0,523.0
2023-05-25-15:36:41.741432,6.0,16.0,523.0
2023-05-25-15:36:41.742430,6.0,8.0,523.0
2023-05-25-15:36:41.743430,7.0,19.0,524.0
2023-05-25-15:36:41.744433,7.0,7.0,524.0
2023-05-25-15:36:41.745433,3.0,3.0,524.0
2023-05-25-15:36:41.746430,5.0,11.0,525.0
2023-05-25-15:36:41.747405,2.0,11.0,525.0
2023-05-25-15:36:41.748433,1.0,3.0,525.0
2023-05-25-15:36:41.749404,6.0,26.0,526.0
2023-05-25-15:36:41.750405,7.0,1.0,526.0
2023-05-25-15:36:41.752429,7.0,11.0,526.0
2023-05-25-15:36:41.752429,3.0,4.0,527.0
2023-05-25-15:36:41.753430,5.0,8.0,527.0
2023-05-25-15:36:41.754430,5.0,11.0,528.0
2023-05-25-15:36:41.755430,3.0,1.0,528.0
2023-05-25-15:36:41.756430,4.0,8.0,528.0
2023-05-25-15:36:41.757432,5.0,8.0,528.0
2023-05-25-15:36:41.758429,5.0,13.0,529.0
2023-05-25-15:36:41.759428,5.0,19.0,529.0
2023-05-25-15:36:41.760403,7.0,9.0,530.0
2023-05-25-15:36:41.761429,3.0,9.0,530.0
2023-05-25-15:36:41.762431,4.0,2.0,531.0
2023-05-25-15:36:41.763429,5.0,5.0,531.0
2023-05-25-15:36:41.764406,6.0,1.0,531.0
2023-05-25-15:36:41.765431,5.0,25.0,532.0
2023-05-25-15:36:41.766406,3.0,12.0,533.0
2023-05-25-15:36:41.767429,5.0,18.0,533.0
2023-05-25-15:36:41.768404,5.0,12.0,533.0
