2022-02-01-16:54:17.971278,20.0,22.0,336.0
2022-02-01-16:54:17.971278,5.0,7.0,337.0
2022-02-01-16:54:17.972220,1.0,1.0,337.0
2022-02-01-16:54:17.973251,2.0,12.0,337.0
2022-02-01-16:54:17.974215,9.0,27.0,338.0
2022-02-01-16:54:17.975212,4.0,7.0,338.0
2022-02-01-16:54:17.976235,2.0,6.0,338.0
2022-02-01-16:54:17.977233,1.0,1.0,338.0
2022-02-01-16:54:17.979347,0.0,13.0,338.0
2022-02-01-16:54:17.979347,20.0,2.0,339.0
2022-02-01-16:54:17.980300,20.0,22.0,338.0
2022-02-01-16:54:17.981319,0.0,16.0,339.0
2022-02-01-16:54:17.982318,3.0,1.0,339.0
2022-02-01-16:54:17.983293,3.0,1.0,339.0
2022-02-01-16:54:17.984279,3.0,2.0,339.0
2022-02-01-16:54:17.985276,3.0,0.0,338.0
2022-02-01-16:54:17.986282,1.0,14.0,339.0
2022-02-01-16:54:17.987270,14.0,23.0,340.0
2022-02-01-16:54:17.988274,5.0,6.0,339.0
2022-02-01-16:54:17.989264,1.0,1.0,339.0
2022-02-01-16:54:17.990262,3.0,1.0,339.0
2022-02-01-16:54:17.991259,0.0,15.0,340.0
2022-02-01-16:54:17.992270,16.0,1.0,339.0
2022-02-01-16:54:17.993253,19.0,14.0,340.0
2022-02-01-16:54:17.994251,1.0,7.0,339.0
2022-02-01-16:54:17.995275,3.0,1.0,340.0
2022-02-01-16:54:17.996246,4.0,13.0,340.0
2022-02-01-16:54:17.997256,19.0,3.0,340.0
2022-02-01-16:54:17.998289,17.0,6.0,340.0
2022-02-01-16:54:17.999238,4.0,14.0,340.0
2022-02-01-16:54:18.000234,5.0,5.0,341.0
2022-02-01-16:54:18.001261,4.0,4.0,341.0
2022-02-01-16:54:18.002236,2.0,5.0,340.0
2022-02-01-16:54:18.003247,13.0,8.0,341.0
2022-02-01-16:54:18.004248,19.0,4.0,340.0
2022-02-01-16:54:18.005232,16.0,19.0,340.0
2022-02-01-16:54:18.006221,9.0,26.0,340.0
2022-02-01-16:54:18.007220,0.0,16.0,340.0
2022-02-01-16:54:18.008216,5.0,1.0,340.0
2022-02-01-16:54:18.009235,12.0,12.0,340.0
2022-02-01-16:54:18.010232,16.0,25.0,341.0
2022-02-01-16:54:18.011232,5.0,4.0,340.0
2022-02-01-16:54:18.012203,4.0,4.0,341.0
2022-02-01-16:54:18.013201,3.0,1.0,341.0
2022-02-01-16:54:18.015221,10.0,12.0,341.0
2022-02-01-16:54:18.015221,20.0,3.0,341.0
2022-02-01-16:54:18.016220,18.0,6.0,341.0
2022-02-01-16:54:18.017190,17.0,19.0,342.0
2022-02-01-16:54:18.018186,7.0,16.0,341.0
2022-02-01-16:54:18.019213,3.0,7.0,341.0
2022-02-01-16:54:18.020209,1.0,4.0,342.0
2022-02-01-16:54:18.021178,6.0,3.0,341.0
2022-02-01-16:54:18.022204,3.0,4.0,341.0
2022-02-01-16:54:18.023181,2.0,2.0,341.0
2022-02-01-16:54:18.024205,6.0,15.0,342.0
2022-02-01-16:54:18.025196,14.0,4.0,342.0
2022-02-01-16:54:18.026190,18.0,0.0,341.0
2022-02-01-16:54:18.027190,18.0,10.0,341.0
2022-02-01-16:54:18.028160,20.0,17.0,342.0
2022-02-01-16:54:18.029158,16.0,22.0,342.0
2022-02-01-16:54:18.030155,4.0,4.0,342.0
2022-02-01-16:54:18.031174,2.0,3.0,342.0
2022-02-01-16:54:18.032177,1.0,0.0,342.0
2022-02-01-16:54:18.033177,1.0,1.0,341.0
2022-02-01-16:54:18.034170,3.0,12.0,341.0
2022-02-01-16:54:18.035168,11.0,10.0,342.0
2022-02-01-16:54:18.036165,19.0,0.0,341.0
2022-02-01-16:54:18.037136,17.0,25.0,342.0
2022-02-01-16:54:18.038133,0.0,13.0,342.0
2022-02-01-16:54:18.039157,4.0,3.0,342.0
2022-02-01-16:54:18.040153,1.0,2.0,342.0
2022-02-01-16:54:18.041125,7.0,12.0,342.0
2022-02-01-16:54:18.042122,17.0,0.0,342.0
2022-02-01-16:54:18.043147,18.0,21.0,342.0
2022-02-01-16:54:18.044118,7.0,20.0,342.0
2022-02-01-16:54:18.045141,3.0,4.0,342.0
2022-02-01-16:54:18.046139,0.0,3.0,342.0
2022-02-01-16:54:18.047126,2.0,15.0,342.0
2022-02-01-16:54:18.048133,13.0,7.0,342.0
2022-02-01-16:54:18.050132,15.0,23.0,342.0
2022-02-01-16:54:18.051099,1.0,13.0,341.0
2022-02-01-16:54:18.051099,6.0,11.0,341.0
2022-02-01-16:54:18.052122,11.0,22.0,342.0
2022-02-01-16:54:18.053119,2.0,4.0,342.0
2022-02-01-16:54:18.054117,2.0,1.0,341.0
2022-02-01-16:54:18.055113,2.0,15.0,342.0
2022-02-01-16:54:18.056138,14.0,7.0,341.0
2022-02-01-16:54:18.057133,18.0,8.0,342.0
2022-02-01-16:54:18.058127,19.0,18.0,341.0
2022-02-01-16:54:18.059124,7.0,23.0,342.0
2022-02-01-16:54:18.060100,0.0,12.0,341.0
2022-02-01-16:54:18.061119,13.0,6.0,342.0
2022-02-01-16:54:18.062097,20.0,14.0,342.0
2022-02-01-16:54:18.063114,2.0,11.0,342.0
2022-02-01-16:54:18.064071,4.0,7.0,342.0
2022-02-01-16:54:18.065091,6.0,1.0,341.0
2022-02-01-16:54:18.066106,0.0,1.0,342.0
2022-02-01-16:54:18.067139,1.0,9.0,341.0
2022-02-01-16:54:18.067139,8.0,15.0,341.0
2022-02-01-16:54:18.068170,8.0,15.0,341.0
2022-02-01-16:54:18.069173,18.0,11.0,341.0
2022-02-01-16:54:18.070248,2.0,7.0,342.0
2022-02-01-16:54:18.070678,5.0,2.0,341.0
2022-02-01-16:54:18.070678,1.0,0.0,342.0
2022-02-01-16:54:18.071702,1.0,0.0,342.0
2022-02-01-16:54:18.072699,0.0,2.0,342.0
2022-02-01-16:54:18.073699,16.0,8.0,341.0
2022-02-01-16:54:18.074779,20.0,20.0,342.0
2022-02-01-16:54:18.074779,8.0,23.0,342.0
2022-02-01-16:54:18.075834,6.0,6.0,342.0
2022-02-01-16:54:18.076831,2.0,2.0,341.0
2022-02-01-16:54:18.077829,1.0,10.0,341.0
2022-02-01-16:54:18.079013,17.0,2.0,341.0
2022-02-01-16:54:18.079013,18.0,5.0,341.0
2022-02-01-16:54:18.080036,18.0,5.0,341.0
2022-02-01-16:54:18.081036,5.0,6.0,341.0
2022-02-01-16:54:18.082031,6.0,2.0,341.0
2022-02-01-16:54:18.084135,3.0,2.0,341.0
2022-02-01-16:54:18.084582,18.0,2.0,340.0
2022-02-01-16:54:18.084582,17.0,24.0,340.0
2022-02-01-16:54:18.085607,17.0,24.0,340.0
2022-02-01-16:54:18.086603,3.0,9.0,340.0
2022-02-01-16:54:18.087836,1.0,3.0,340.0
2022-02-01-16:54:18.087836,3.0,1.0,340.0
2022-02-01-16:54:18.088859,3.0,1.0,340.0
