2022-02-06-14:42:08.182956,1.0,13.0,328.0
2022-02-06-14:42:08.183906,3.0,10.0,327.0
2022-02-06-14:42:08.183906,2.0,4.0,328.0
2022-02-06-14:42:08.184895,5.0,5.0,328.0
2022-02-06-14:42:08.185900,8.0,2.0,327.0
2022-02-06-14:42:08.188885,7.0,3.0,328.0
2022-02-06-14:42:08.188885,9.0,8.0,327.0
2022-02-06-14:42:08.189891,5.0,1.0,328.0
2022-02-06-14:42:08.190914,6.0,2.0,328.0
2022-02-06-14:42:08.191911,4.0,7.0,328.0
2022-02-06-14:42:08.192909,1.0,19.0,328.0
2022-02-06-14:42:08.193872,3.0,12.0,328.0
2022-02-06-14:42:08.194903,5.0,6.0,328.0
2022-02-06-14:42:08.195902,4.0,6.0,328.0
2022-02-06-14:42:08.196898,10.0,6.0,327.0
2022-02-06-14:42:08.197896,5.0,8.0,328.0
2022-02-06-14:42:08.198893,3.0,3.0,328.0
2022-02-06-14:42:08.199895,1.0,13.0,328.0
2022-02-06-14:42:08.200887,1.0,12.0,328.0
2022-02-06-14:42:08.201872,1.0,8.0,327.0
2022-02-06-14:42:08.202847,12.0,5.0,327.0
2022-02-06-14:42:08.203874,0.0,3.0,328.0
2022-02-06-14:42:08.204891,3.0,5.0,328.0
2022-02-06-14:42:08.205866,2.0,0.0,328.0
2022-02-06-14:42:08.206866,6.0,11.0,327.0
2022-02-06-14:42:08.207885,9.0,8.0,328.0
2022-02-06-14:42:08.208886,2.0,5.0,328.0
2022-02-06-14:42:08.209829,9.0,1.0,328.0
2022-02-06-14:42:08.210876,8.0,4.0,328.0
2022-02-06-14:42:08.211872,2.0,12.0,328.0
2022-02-06-14:42:08.212870,3.0,11.0,328.0
2022-02-06-14:42:08.213867,6.0,11.0,327.0
2022-02-06-14:42:08.214864,8.0,4.0,328.0
2022-02-06-14:42:08.215863,4.0,0.0,328.0
2022-02-06-14:42:08.216858,6.0,1.0,328.0
2022-02-06-14:42:08.217835,8.0,6.0,328.0
2022-02-06-14:42:08.218832,7.0,2.0,328.0
2022-02-06-14:42:08.219831,2.0,10.0,328.0
2022-02-06-14:42:08.220828,4.0,12.0,328.0
2022-02-06-14:42:08.221823,5.0,8.0,328.0
2022-02-06-14:42:08.222821,2.0,3.0,328.0
2022-02-06-14:42:08.224789,6.0,7.0,328.0
2022-02-06-14:42:08.224789,9.0,9.0,328.0
2022-02-06-14:42:08.225788,4.0,15.0,328.0
2022-02-06-14:42:08.226833,2.0,16.0,328.0
2022-02-06-14:42:08.227829,7.0,6.0,327.0
2022-02-06-14:42:08.228828,4.0,5.0,328.0
2022-02-06-14:42:08.229824,0.0,3.0,328.0
2022-02-06-14:42:08.230823,10.0,6.0,328.0
2022-02-06-14:42:08.231820,4.0,1.0,327.0
2022-02-06-14:42:08.232816,3.0,3.0,327.0
2022-02-06-14:42:08.233766,0.0,13.0,327.0
2022-02-06-14:42:08.234788,6.0,6.0,328.0
2022-02-06-14:42:08.235807,5.0,5.0,327.0
2022-02-06-14:42:08.236805,5.0,5.0,328.0
2022-02-06-14:42:08.237804,4.0,2.0,327.0
2022-02-06-14:42:08.238805,6.0,3.0,328.0
2022-02-06-14:42:08.239804,0.0,4.0,328.0
2022-02-06-14:42:08.240793,1.0,14.0,328.0
2022-02-06-14:42:08.241745,3.0,15.0,327.0
2022-02-06-14:42:08.242770,4.0,6.0,328.0
2022-02-06-14:42:08.243769,4.0,5.0,328.0
2022-02-06-14:42:08.244762,3.0,7.0,328.0
2022-02-06-14:42:08.245758,5.0,0.0,328.0
2022-02-06-14:42:08.246757,1.0,10.0,328.0
2022-02-06-14:42:08.247754,6.0,10.0,328.0
2022-02-06-14:42:08.248751,2.0,6.0,328.0
2022-02-06-14:42:08.249750,5.0,3.0,328.0
2022-02-06-14:42:08.250721,5.0,6.0,328.0
2022-02-06-14:42:08.251743,6.0,7.0,328.0
2022-02-06-14:42:08.252741,5.0,0.0,328.0
2022-02-06-14:42:08.253739,0.0,12.0,328.0
2022-02-06-14:42:08.254736,0.0,15.0,328.0
2022-02-06-14:42:08.255732,1.0,6.0,328.0
2022-02-06-14:42:08.257742,5.0,5.0,328.0
2022-02-06-14:42:08.257742,10.0,11.0,328.0
2022-02-06-14:42:08.258699,7.0,2.0,328.0
2022-02-06-14:42:08.259744,5.0,2.0,328.0
2022-02-06-14:42:08.260742,3.0,15.0,328.0
2022-02-06-14:42:08.261738,3.0,11.0,328.0
2022-02-06-14:42:08.262741,4.0,5.0,328.0
2022-02-06-14:42:08.263732,4.0,5.0,328.0
2022-02-06-14:42:08.264728,7.0,2.0,328.0
2022-02-06-14:42:08.265728,7.0,4.0,328.0
2022-02-06-14:42:08.266727,7.0,9.0,328.0
2022-02-06-14:42:08.267703,2.0,12.0,328.0
2022-02-06-14:42:08.268719,6.0,15.0,327.0
2022-02-06-14:42:08.269716,5.0,9.0,327.0
2022-02-06-14:42:08.270715,2.0,5.0,328.0
2022-02-06-14:42:08.271688,2.0,8.0,328.0
2022-02-06-14:42:08.272686,7.0,3.0,327.0
2022-02-06-14:42:08.273685,9.0,7.0,327.0
2022-02-06-14:42:08.274680,4.0,2.0,328.0
2022-02-06-14:42:08.275678,2.0,13.0,328.0
2022-02-06-14:42:08.276678,3.0,17.0,328.0
2022-02-06-14:42:08.277672,5.0,11.0,328.0
