# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.685121748780761719e+09,0.000000000000000000e+00,4.271445222620207649e-01,0.000000000000000000e+00,-1.287868295391097206e-01
1.666666666666666644e-02,1.685121748784780502e+09,0.000000000000000000e+00,-1.287868295391097206e-01,0.000000000000000000e+00,-1.287868295391097206e-01
3.333333333333333287e-02,1.685121748786761761e+09,0.000000000000000000e+00,3.815356745038838149e-01,0.000000000000000000e+00,3.815356745038838149e-01
5.000000000000000278e-02,1.685121748802762032e+09,0.000000000000000000e+00,4.295097035049127987e-01,0.000000000000000000e+00,4.295097035049127987e-01
6.666666666666666574e-02,1.685121748818762064e+09,0.000000000000000000e+00,2.839884822017910704e-01,0.000000000000000000e+00,2.839884822017910704e-01
8.333333333333332871e-02,1.685121748836768627e+09,0.000000000000000000e+00,4.451012629302474322e-01,0.000000000000000000e+00,4.451012629302474322e-01
1.000000000000000056e-01,1.685121748855780363e+09,0.000000000000000000e+00,7.025618852357705668e-01,0.000000000000000000e+00,7.025618852357705668e-01
1.166666666666666685e-01,1.685121748871762037e+09,0.000000000000000000e+00,9.628209925663536728e-01,0.000000000000000000e+00,9.628209925663536728e-01
1.333333333333333315e-01,1.685121748889762163e+09,0.000000000000000000e+00,1.066764722068583415e+00,0.000000000000000000e+00,1.066764722068583415e+00
1.499999999999999944e-01,1.685121748906761885e+09,0.000000000000000000e+00,1.061967319168480639e+00,0.000000000000000000e+00,1.061967319168480639e+00
1.666666666666666574e-01,1.685121748923761845e+09,0.000000000000000000e+00,1.175905638045924961e+00,0.000000000000000000e+00,1.175905638045924961e+00
1.833333333333333204e-01,1.685121748940762043e+09,0.000000000000000000e+00,1.238671659322271079e+00,0.000000000000000000e+00,1.238671659322271079e+00
2.000000000000000111e-01,1.685121748957761765e+09,0.000000000000000000e+00,1.265457158847845820e+00,0.000000000000000000e+00,1.265457158847845820e+00
2.166666666666666741e-01,1.685121748973761797e+09,0.000000000000000000e+00,1.159914295045581634e+00,0.000000000000000000e+00,1.159914295045581634e+00
2.333333333333333370e-01,1.685121748990761757e+09,0.000000000000000000e+00,1.355808246799784289e+00,0.000000000000000000e+00,1.355808246799784289e+00
2.500000000000000000e-01,1.685121749007766008e+09,0.000000000000000000e+00,1.458552625576988282e+00,0.000000000000000000e+00,1.458552625576988282e+00
2.666666666666666630e-01,1.685121749025761843e+09,0.000000000000000000e+00,1.673236405356593570e+00,0.000000000000000000e+00,1.673236405356593570e+00
2.833333333333333259e-01,1.685121749041761875e+09,0.000000000000000000e+00,1.726407620832734136e+00,0.000000000000000000e+00,1.726407620832734136e+00
2.999999999999999889e-01,1.685121749059762001e+09,0.000000000000000000e+00,1.493333796602734687e+00,0.000000000000000000e+00,1.493333796602734687e+00
3.166666666666666519e-01,1.685121749077761889e+09,0.000000000000000000e+00,1.488536393702631244e+00,0.000000000000000000e+00,1.488536393702631244e+00
3.333333333333333148e-01,1.685121749092761755e+09,0.000000000000000000e+00,1.439363013976576511e+00,0.000000000000000000e+00,1.439363013976576511e+00
3.499999999999999778e-01,1.685121749109761715e+09,0.000000000000000000e+00,1.657644845931259381e+00,0.000000000000000000e+00,1.657644845931259381e+00
3.666666666666666408e-01,1.685121749126761675e+09,0.000000000000000000e+00,1.702820389907228504e+00,0.000000000000000000e+00,1.702820389907228504e+00
3.833333333333333037e-01,1.685121749144761801e+09,0.000000000000000000e+00,1.706818225657314336e+00,0.000000000000000000e+00,1.706818225657314336e+00
4.000000000000000222e-01,1.685121749161761761e+09,0.000000000000000000e+00,1.656845278781241992e+00,0.000000000000000000e+00,1.656845278781241992e+00
4.166666666666666852e-01,1.685121749178761959e+09,0.000000000000000000e+00,1.595278608229921291e+00,0.000000000000000000e+00,1.595278608229921291e+00
4.333333333333333481e-01,1.685121749196761847e+09,0.000000000000000000e+00,1.570092243004380883e+00,0.000000000000000000e+00,1.570092243004380883e+00
4.500000000000000111e-01,1.685121749213761806e+09,0.000000000000000000e+00,1.621664324180487560e+00,0.000000000000000000e+00,1.621664324180487560e+00
4.666666666666666741e-01,1.685121749227761745e+09,0.000000000000000000e+00,1.617666488430401728e+00,0.000000000000000000e+00,1.617666488430401728e+00
4.833333333333333370e-01,1.685121749248761892e+09,0.000000000000000000e+00,1.613268869105307424e+00,0.000000000000000000e+00,1.613268869105307424e+00
5.000000000000000000e-01,1.685121749265761852e+09,0.000000000000000000e+00,1.824754380284844268e+00,0.000000000000000000e+00,1.824754380284844268e+00
5.166666666666666075e-01,1.685121749281761885e+09,0.000000000000000000e+00,1.730438976789979710e+00,0.000000000000000000e+00,1.730438976789979710e+00
5.333333333333333259e-01,1.685121749297762156e+09,0.000000000000000000e+00,1.680032726131739595e+00,0.000000000000000000e+00,1.680032726131739595e+00
5.500000000000000444e-01,1.685121749316761971e+09,0.000000000000000000e+00,1.676434673956662680e+00,0.000000000000000000e+00,1.676434673956662680e+00
5.666666666666666519e-01,1.685121749332761765e+09,0.000000000000000000e+00,1.654446577331190715e+00,0.000000000000000000e+00,1.654446577331190715e+00
5.833333333333333703e-01,1.685121749348761797e+09,0.000000000000000000e+00,1.649249390856079245e+00,0.000000000000000000e+00,1.649249390856079245e+00
5.999999999999999778e-01,1.685121749367761850e+09,0.000000000000000000e+00,1.692026233381996869e+00,0.000000000000000000e+00,1.692026233381996869e+00
6.166666666666666963e-01,1.685121749382761955e+09,0.000000000000000000e+00,1.782377321333935116e+00,0.000000000000000000e+00,1.782377321333935116e+00
6.333333333333333037e-01,1.685121749400761843e+09,0.000000000000000000e+00,1.826387034792037900e+00,0.000000000000000000e+00,1.826387034792037900e+00
6.500000000000000222e-01,1.685121749417761803e+09,0.000000000000000000e+00,1.823954813134826880e+00,0.000000000000000000e+00,1.823954813134826880e+00
6.666666666666666297e-01,1.685121749435761690e+09,0.000000000000000000e+00,1.835948320385084154e+00,0.000000000000000000e+00,1.835948320385084154e+00
6.833333333333333481e-01,1.685121749451761723e+09,0.000000000000000000e+00,1.901912610261499159e+00,0.000000000000000000e+00,1.901912610261499159e+00
6.999999999999999556e-01,1.685121749468761444e+09,0.000000000000000000e+00,2.012252876963866566e+00,0.000000000000000000e+00,2.012252876963866566e+00
7.166666666666666741e-01,1.685121749486761808e+09,0.000000000000000000e+00,2.073419763940178573e+00,0.000000000000000000e+00,2.073419763940178573e+00
7.333333333333332815e-01,1.685121749500761747e+09,0.000000000000000000e+00,2.421356830653663916e+00,0.000000000000000000e+00,2.421356830653663916e+00
7.500000000000000000e-01,1.685121749519761562e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
7.666666666666666075e-01,1.685121749537761688e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
7.833333333333333259e-01,1.685121749556762218e+09,0.000000000000000000e+00,2.421356830653663916e+00,0.000000000000000000e+00,2.421356830653663916e+00
8.000000000000000444e-01,1.685121749571761847e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
8.166666666666666519e-01,1.685121749588761806e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
8.333333333333333703e-01,1.685121749606761694e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
8.499999999999999778e-01,1.685121749624761581e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
8.666666666666666963e-01,1.685121749641761780e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
8.833333333333333037e-01,1.685121749658761740e+09,0.000000000000000000e+00,2.421356830653663916e+00,0.000000000000000000e+00,2.421356830653663916e+00
9.000000000000000222e-01,1.685121749675761461e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
9.166666666666666297e-01,1.685121749693761826e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
9.333333333333333481e-01,1.685121749710761786e+09,0.000000000000000000e+00,2.405331967446161290e+00,0.000000000000000000e+00,2.405331967446161290e+00
9.499999999999999556e-01,1.685121749726761818e+09,0.000000000000000000e+00,2.132987516616456691e+00,0.000000000000000000e+00,2.132987516616456691e+00
9.666666666666666741e-01,1.685121749744761705e+09,0.000000000000000000e+00,2.101404614190778730e+00,0.000000000000000000e+00,2.101404614190778730e+00
9.833333333333332815e-01,1.685121749760761738e+09,0.000000000000000000e+00,2.086246358547612534e+00,0.000000000000000000e+00,2.086246358547612534e+00
1.000000000000000000e+00,1.685121749782763720e+09,0.000000000000000000e+00,1.886720834411173664e+00,0.000000000000000000e+00,1.886720834411173664e+00
1.016666666666666607e+00,1.685121749795762300e+09,0.000000000000000000e+00,1.782377321333935116e+00,0.000000000000000000e+00,1.782377321333935116e+00
1.033333333333333215e+00,1.685121749813761711e+09,0.000000000000000000e+00,1.823555029559818408e+00,0.000000000000000000e+00,1.823555029559818408e+00
