# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.643758535751285791e+09,0.000000000000000000e+00,1.814187548027730301e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.643758535754277706e+09,0.000000000000000000e+00,0.000000000000000000e+00,-5.240579886387044528e-01,0.000000000000000000e+00
3.333333333333333287e-02,1.643758535755274773e+09,0.000000000000000000e+00,2.031233152172422951e+00,0.000000000000000000e+00,2.031233152172422951e+00
5.000000000000000278e-02,1.643758535775221109e+09,0.000000000000000000e+00,1.029484209966151198e+00,0.000000000000000000e+00,1.029484209966151198e+00
6.666666666666666574e-02,1.643758535790209293e+09,0.000000000000000000e+00,1.268790901715426855e+00,0.000000000000000000e+00,1.268790901715426855e+00
8.333333333333332871e-02,1.643758535807711601e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.643758535824701786e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.166666666666666685e-01,1.643758535841293097e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333333333333333315e-01,1.643758535858315706e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,1.643758535876156807e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,1.643758535894395590e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.833333333333333204e-01,1.643758535909209728e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.643758535924625397e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.166666666666666741e-01,1.643758535940781355e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
