# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.642709393619198084e+09,0.000000000000000000e+00,-3.955839172687130478e+00,0.000000000000000000e+00,1.570921005479608334e+00
1.666666666666666644e-02,1.642709393620194912e+09,0.000000000000000000e+00,1.570921005479608334e+00,0.000000000000000000e+00,1.570921005479608334e+00
3.333333333333333287e-02,1.642709393620194912e+09,0.000000000000000000e+00,-3.815717258332719020e+00,0.000000000000000000e+00,-3.815717258332719020e+00
5.000000000000000278e-02,1.642709393640251637e+09,0.000000000000000000e+00,-3.986977375877004182e+00,0.000000000000000000e+00,-3.986977375877004182e+00
6.666666666666666574e-02,1.642709393654823780e+09,0.000000000000000000e+00,-4.672017846054123957e+00,0.000000000000000000e+00,-4.672017846054123957e+00
8.333333333333332871e-02,1.642709393674201727e+09,0.000000000000000000e+00,-5.855269567269155928e+00,0.000000000000000000e+00,-5.855269567269155928e+00
1.000000000000000056e-01,1.642709393691150665e+09,0.000000000000000000e+00,-7.692423555471441077e+00,0.000000000000000000e+00,-7.692423555471441077e+00
1.166666666666666685e-01,1.642709393706107616e+09,0.000000000000000000e+00,-9.560715746863593267e+00,0.000000000000000000e+00,-9.560715746863593267e+00
1.333333333333333315e-01,1.642709393723464489e+09,0.000000000000000000e+00,-6.026529684813437093e+00,0.000000000000000000e+00,-6.026529684813437093e+00
1.499999999999999944e-01,1.642709393740419626e+09,0.000000000000000000e+00,8.797218493147759943e+00,0.000000000000000000e+00,8.797218493147759943e+00
1.666666666666666574e-01,1.642709393757091761e+09,0.000000000000000000e+00,9.742608047943326355e+00,0.000000000000000000e+00,9.742608047943326355e+00
1.833333333333333204e-01,1.642709393774026394e+09,0.000000000000000000e+00,1.021147533726501599e+01,0.000000000000000000e+00,1.021147533726501599e+01
2.000000000000000111e-01,1.642709393790439367e+09,0.000000000000000000e+00,1.038562604472735629e+01,0.000000000000000000e+00,1.038562604472735629e+01
2.166666666666666741e-01,1.642709393809409618e+09,0.000000000000000000e+00,1.072627248349984974e+01,0.000000000000000000e+00,1.072627248349984974e+01
2.333333333333333370e-01,1.642709393826434135e+09,0.000000000000000000e+00,1.197403359630695618e+01,0.000000000000000000e+00,1.197403359630695618e+01
2.500000000000000000e-01,1.642709393842540741e+09,0.000000000000000000e+00,1.340551413676664261e+01,0.000000000000000000e+00,1.340551413676664261e+01
2.666666666666666630e-01,1.642709393859521389e+09,0.000000000000000000e+00,1.320265726873358503e+01,0.000000000000000000e+00,1.320265726873358503e+01
2.833333333333333259e-01,1.642709393873522997e+09,0.000000000000000000e+00,1.300554163281466913e+01,0.000000000000000000e+00,1.300554163281466913e+01
