2023-05-24-10:41:54.426425,4.0,7.0,311.0
2023-05-24-10:41:54.428426,7.0,11.0,311.0
2023-05-24-10:41:54.429426,8.0,10.0,311.0
2023-05-24-10:41:54.430439,5.0,6.0,311.0
2023-05-24-10:41:54.431429,5.0,4.0,311.0
2023-05-24-10:41:54.431429,8.0,1.0,311.0
2023-05-24-10:41:54.432432,0.0,8.0,311.0
2023-05-24-10:41:54.433430,1.0,11.0,311.0
2023-05-24-10:41:54.434440,0.0,3.0,311.0
2023-05-24-10:41:54.435439,5.0,12.0,311.0
2023-05-24-10:41:54.436425,2.0,9.0,311.0
2023-05-24-10:41:54.437425,4.0,2.0,311.0
2023-05-24-10:41:54.439426,7.0,2.0,311.0
2023-05-24-10:41:54.440428,7.0,4.0,311.0
2023-05-24-10:41:54.440428,3.0,2.0,311.0
2023-05-24-10:41:54.441425,8.0,10.0,311.0
2023-05-24-10:41:54.442424,4.0,1.0,311.0
2023-05-24-10:41:54.444425,2.0,4.0,311.0
2023-05-24-10:41:54.444425,8.0,11.0,311.0
2023-05-24-10:41:54.445425,7.0,9.0,311.0
2023-05-24-10:41:54.446424,6.0,7.0,311.0
2023-05-24-10:41:54.447424,4.0,12.0,311.0
2023-05-24-10:41:54.448424,6.0,9.0,311.0
2023-05-24-10:41:54.449424,1.0,6.0,311.0
2023-05-24-10:41:54.450426,2.0,5.0,311.0
2023-05-24-10:41:54.451431,6.0,1.0,311.0
2023-05-24-10:41:54.453097,8.0,10.0,311.0
2023-05-24-10:41:54.453432,4.0,11.0,311.0
2023-05-24-10:41:54.453432,3.0,5.0,311.0
2023-05-24-10:41:54.454425,4.0,6.0,311.0
2023-05-24-10:41:54.455425,5.0,7.0,311.0
2023-05-24-10:41:54.456425,7.0,5.0,311.0
2023-05-24-10:41:54.457424,0.0,0.0,311.0
2023-05-24-10:41:54.458424,4.0,5.0,311.0
2023-05-24-10:41:54.459426,7.0,3.0,311.0
2023-05-24-10:41:54.460425,6.0,3.0,311.0
2023-05-24-10:41:54.461424,3.0,1.0,311.0
2023-05-24-10:41:54.462424,7.0,6.0,311.0
2023-05-24-10:41:54.463424,5.0,6.0,311.0
2023-05-24-10:41:54.464424,5.0,4.0,311.0
2023-05-24-10:41:54.465424,5.0,9.0,311.0
2023-05-24-10:41:54.467424,0.0,5.0,311.0
2023-05-24-10:41:54.468423,8.0,10.0,315.0
2023-05-24-10:41:54.469977,8.0,5.0,315.0
2023-05-24-10:41:54.470425,5.0,6.0,315.0
2023-05-24-10:41:54.472435,4.0,9.0,316.0
2023-05-24-10:41:54.472435,5.0,5.0,316.0
2023-05-24-10:41:54.473444,8.0,2.0,317.0
2023-05-24-10:41:54.474444,6.0,10.0,317.0
2023-05-24-10:41:54.475443,2.0,3.0,317.0
2023-05-24-10:41:54.476444,5.0,3.0,317.0
2023-05-24-10:41:54.477443,6.0,4.0,318.0
2023-05-24-10:41:54.478443,3.0,4.0,318.0
2023-05-24-10:41:54.479443,7.0,0.0,318.0
2023-05-24-10:41:54.480443,5.0,6.0,318.0
2023-05-24-10:41:54.481443,5.0,7.0,318.0
2023-05-24-10:41:54.482445,6.0,8.0,318.0
2023-05-24-10:41:54.483443,2.0,4.0,318.0
2023-05-24-10:41:54.484444,7.0,4.0,318.0
2023-05-24-10:41:54.485448,7.0,2.0,319.0
2023-05-24-10:41:54.486441,5.0,2.0,319.0
2023-05-24-10:41:54.486441,3.0,5.0,319.0
2023-05-24-10:41:54.487444,5.0,6.0,318.0
2023-05-24-10:41:54.488444,6.0,3.0,319.0
2023-05-24-10:41:54.489444,5.0,5.0,319.0
2023-05-24-10:41:54.490444,5.0,2.0,319.0
2023-05-24-10:41:54.491443,7.0,8.0,319.0
2023-05-24-10:41:54.492443,2.0,1.0,319.0
2023-05-24-10:41:54.493443,5.0,4.0,320.0
2023-05-24-10:41:54.494443,6.0,6.0,320.0
2023-05-24-10:41:54.495443,6.0,5.0,320.0
2023-05-24-10:41:54.496443,5.0,11.0,320.0
2023-05-24-10:41:54.497443,5.0,12.0,320.0
2023-05-24-10:41:54.498443,2.0,2.0,320.0
2023-05-24-10:41:54.499443,6.0,3.0,321.0
2023-05-24-10:41:54.500444,2.0,4.0,321.0
2023-05-24-10:41:54.501446,7.0,0.0,321.0
2023-05-24-10:41:54.502442,2.0,8.0,320.0
2023-05-24-10:41:54.504445,4.0,12.0,321.0
2023-05-24-10:41:54.505446,2.0,2.0,321.0
2023-05-24-10:41:54.505446,7.0,3.0,321.0
2023-05-24-10:41:54.506444,7.0,1.0,321.0
2023-05-24-10:41:54.507444,5.0,5.0,321.0
2023-05-24-10:41:54.508444,3.0,2.0,321.0
2023-05-24-10:41:54.509444,9.0,7.0,321.0
2023-05-24-10:41:54.510444,3.0,6.0,321.0
2023-05-24-10:41:54.511444,6.0,4.0,321.0
2023-05-24-10:41:54.512444,5.0,3.0,321.0
2023-05-24-10:41:54.513444,0.0,4.0,321.0
2023-05-24-10:41:54.514444,3.0,9.0,321.0
2023-05-24-10:41:54.515477,6.0,8.0,321.0
2023-05-24-10:41:54.516477,7.0,4.0,321.0
2023-05-24-10:41:54.517445,6.0,7.0,322.0
2023-05-24-10:41:54.518478,4.0,6.0,322.0
2023-05-24-10:41:54.519479,4.0,7.0,322.0
2023-05-24-10:41:54.520469,7.0,0.0,322.0
2023-05-24-10:41:54.521446,5.0,2.0,322.0
2023-05-24-10:41:54.522470,3.0,5.0,322.0
2023-05-24-10:41:54.523490,5.0,4.0,322.0
