# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.684950976243629456e+09,0.000000000000000000e+00,6.062634453020735448e-01,0.000000000000000000e+00,5.561716536601533090e-01
1.666666666666666644e-02,1.684950976246629238e+09,0.000000000000000000e+00,5.561716536601533090e-01,0.000000000000000000e+00,5.561716536601533090e-01
3.333333333333333287e-02,1.684950976249629021e+09,0.000000000000000000e+00,5.743868506208517077e-01,0.000000000000000000e+00,5.743868506208517077e-01
5.000000000000000278e-02,1.684950976264650583e+09,0.000000000000000000e+00,5.198278256056478863e-01,0.000000000000000000e+00,5.198278256056478863e-01
6.666666666666666574e-02,1.684950976282630682e+09,0.000000000000000000e+00,5.608120187672190893e-01,0.000000000000000000e+00,5.608120187672190893e-01
8.333333333333332871e-02,1.684950976299596310e+09,0.000000000000000000e+00,4.401363389025927386e-01,0.000000000000000000e+00,4.401363389025927386e-01
1.000000000000000056e-01,1.684950976315628290e+09,0.000000000000000000e+00,5.243816248458224027e-01,0.000000000000000000e+00,5.243816248458224027e-01
1.166666666666666685e-01,1.684950976334651470e+09,0.000000000000000000e+00,6.177345092694014328e-01,0.000000000000000000e+00,6.177345092694014328e-01
1.333333333333333315e-01,1.684950976351651430e+09,0.000000000000000000e+00,5.881348142082668540e-01,0.000000000000000000e+00,5.881348142082668540e-01
1.499999999999999944e-01,1.684950976367650747e+09,0.000000000000000000e+00,5.971558468217245119e-01,0.000000000000000000e+00,5.971558468217245119e-01
1.666666666666666574e-01,1.684950976384629965e+09,0.000000000000000000e+00,7.088104940728932046e-01,0.000000000000000000e+00,7.088104940728932046e-01
1.833333333333333204e-01,1.684950976400595188e+09,0.000000000000000000e+00,7.702002179483588007e-01,0.000000000000000000e+00,7.702002179483588007e-01
2.000000000000000111e-01,1.684950976417595148e+09,0.000000000000000000e+00,8.089940773567342314e-01,0.000000000000000000e+00,8.089940773567342314e-01
2.166666666666666741e-01,1.684950976435630798e+09,0.000000000000000000e+00,7.247487914135043452e-01,0.000000000000000000e+00,7.247487914135043452e-01
