# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,inp0,inp1,dis,state...
0.000000000000000000e+00,1.643392323944456577e+09,0.000000000000000000e+00,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.643392323947469711e+09,3.857870083813241360e-06,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,0.000000000000000000e+00,3.320043153249280762e-07,3.973015370344621847e-05
3.333333333333333287e-02,1.643392323949442863e+09,1.537063253457860600e-05,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,-2.053338874459859356e-06,1.320406702197007003e-06,7.876968702077095225e-05
5.000000000000000278e-02,1.643392323966436625e+09,3.439000552368860395e-05,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,-5.128973513603410489e-06,-3.663921435693977607e-07,-2.801884191941610537e-04
6.666666666666666574e-02,1.643392323983439684e+09,6.069382208253627786e-05,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,-3.410587742632920181e-06,-4.665966122629570386e-06,-2.358835303253736131e-04
8.333333333333332871e-02,1.643392323998780012e+09,9.398967891907626952e-05,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,1.042166801385400276e-05,-1.155137733574854896e-05,-5.893838468141621590e-04
1.000000000000000056e-01,1.643392324016193151e+09,1.339197288141794474e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,4.505015061934717843e-05,-2.427485194695134531e-05,-9.364689585281086442e-04
1.166666666666666685e-01,1.643392324032885790e+09,1.800665537828711430e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,1.103354359955664797e-04,-3.940607846179804824e-05,-8.794366500612313398e-04
1.333333333333333315e-01,1.643392324050017357e+09,2.319600416622101351e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,2.170915977084593451e-04,-5.357989861877568731e-05,-8.215824785903415740e-04
1.499999999999999944e-01,1.643392324067270994e+09,2.890851751635343538e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,3.768247006780068762e-04,-7.009545416896674301e-05,-1.159345933530988833e-03
1.666666666666666574e-01,1.643392324084621906e+09,3.508906298687723430e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,6.014389245438291195e-04,-9.216272474922823144e-05,-1.487814103043801853e-03
1.833333333333333204e-01,1.643392324100756407e+09,4.167980663133423122e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,9.029154314946813593e-04,-1.196174565483325357e-04,-1.805870202888591129e-03
2.000000000000000111e-01,1.643392324120211840e+09,4.862119913229598746e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,1.292969715823119245e-03,-1.522753187852613193e-04,-2.112222267556748863e-03
2.166666666666666741e-01,1.643392324137573004e+09,5.585300552843235674e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,1.782693706321946802e-03,-1.866090511914525408e-04,-2.008114815359754186e-03
2.333333333333333370e-01,1.643392324154085398e+09,6.331536451391891552e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,2.382189328384592790e-03,-2.224592792864024009e-04,-2.293120853960532984e-03
2.500000000000000000e-01,1.643392324170173883e+09,7.094986276888254253e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,3.100200562204316525e-03,-2.596010276253069731e-04,-2.164246938232785179e-03
2.666666666666666630e-01,1.643392324188205957e+09,7.870060943530816965e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,3.943751250219926056e-03,-2.944961658563575589e-04,-2.023560454479298148e-03
2.833333333333333259e-01,1.643392324204162598e+09,8.651529568971408433e-04,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,4.917796006002965806e-03,-3.269314254978288427e-04,-1.869099770052339536e-03
2.999999999999999889e-01,1.643392324222111702e+09,9.434622438505739029e-04,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,6.024891554922713784e-03,-3.599808051492779030e-04,-2.096194953320983795e-03
3.166666666666666519e-01,1.643392324238422394e+09,1.021512949407541327e-03,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,7.264895692745360588e-03,-3.966124680316016103e-04,-2.299041117728375591e-03
3.333333333333333148e-01,1.643392324258250952e+09,1.098949290502462903e-03,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,8.634700782226820137e-03,-4.364076849448203553e-04,-2.475893643280181571e-03
3.499999999999999778e-01,1.643392324273373604e+09,1.175489233469560789e-03,-2.163356533012830360e-02,0.000000000000000000e+00,-2.884475377350440711e-02,1.012800832197980651e-02,-4.789197606089875365e-04,-2.625140851085156109e-03
3.666666666666666408e-01,1.643392324289744854e+09,1.250932159163505464e-03,2.403729481126268882e-03,0.000000000000000000e+00,3.204972641501691987e-03,1.173515062048270489e-02,-5.203566531883237721e-04,-2.348055956812336760e-03
